ID,Name,unknown_0,patternId,attachId,smallBaseMapId,mapIndex,variationId,unknown_0x12,modifier
14347,,0,311,309,4652,0,1,0,0
5380,,0,114,315,4652,0,2,0,0
10690,,0,230,315,4652,0,3,0,0
1653,,0,31,316,4652,1,4,0,0
1746,,0,33,316,4652,0,1,0,0
3604,,0,74,316,4652,1,2,0,0
7131,,0,151,316,4652,0,3,0,0
8992,,0,193,316,4652,0,4,0,0
7176,,0,152,317,4652,0,1,0,0
7270,,0,154,318,4652,0,2,0,0
14450,,0,313,318,4652,0,3,0,0
1824,,0,34,319,4652,0,4,0,0
7074,,0,150,319,4652,0,1,0,0
7223,,0,153,319,4652,0,2,0,0
8899,,0,191,319,4652,0,3,0,0
12690,,0,274,319,4652,0,4,0,0
14298,,0,310,319,4652,0,1,0,0
8947,,0,192,320,4652,0,2,0,0
3513,,0,72,322,4652,0,3,0,0
3559,,0,73,322,4652,0,4,0,0
5235,,0,111,322,4652,0,1,0,0
10789,,0,232,322,4652,0,2,0,0
12494,,0,270,322,4652,1,3,0,0
1440,,0,26,750,4652,0,4,0,0
2610,,0,51,750,4652,0,1,0,0
3269,,0,66,750,4652,0,2,0,0
4474,,0,93,750,4652,0,3,0,0
6251,,0,133,750,4652,0,4,0,0
8160,,0,173,750,4652,0,1,0,0
9041,,0,194,750,4652,0,2,0,0
9579,,0,205,750,4652,0,3,0,0
11291,,0,243,750,4652,0,4,0,0
12392,,0,267,750,4652,0,1,0,0
13624,,0,294,750,4652,0,2,0,0
13724,,0,296,750,4652,0,3,0,0
1063,,0,17,753,4652,0,4,0,0
1704,,0,32,753,4652,0,1,0,0
2000,,0,38,753,4652,0,2,0,0
2124,,0,41,753,4652,0,3,0,0
2374,,0,46,753,4652,0,4,0,0
3838,,0,80,753,4652,0,1,0,0
5725,,0,122,753,4652,0,2,0,0
5827,,0,124,753,4652,0,3,0,0
8316,,0,176,753,4652,0,4,0,0
8457,,0,179,753,4652,0,1,0,0
9380,,0,202,753,4652,0,2,0,0
12087,,0,259,753,4652,0,3,0,0
12350,,0,266,753,4652,0,4,0,0
