ID,Name,unknown_0,patternId,attachId,smallBaseMapId,mapIndex,variationId,unknown_0x12,modifier
1747,,0,33,309,4666,0,1,0,0
8897,,0,191,309,4666,0,2,0,0
3455,,0,71,315,4666,0,3,0,0
3556,,0,73,315,4666,1,4,0,0
12497,,0,270,315,4666,0,1,0,0
14303,,0,310,315,4666,0,2,0,0
8855,,0,190,316,4666,0,3,0,0
12540,,0,271,316,4666,1,4,0,0
12641,,0,273,316,4666,0,1,0,0
14445,,0,313,316,4666,0,2,0,0
1825,,0,34,317,4666,0,3,0,0
3601,,0,74,317,4666,0,4,0,0
5188,,0,110,317,4666,0,1,0,0
14350,,0,311,317,4666,0,2,0,0
3510,,0,72,318,4666,0,3,0,0
8991,,0,193,318,4666,0,4,0,0
10739,,0,231,318,4666,0,1,0,0
1651,,0,31,320,4666,0,2,0,0
5284,,0,112,320,4666,1,3,0,0
14394,,0,312,320,4666,0,4,0,0
5327,,0,113,322,4666,0,1,0,0
12584,,0,272,322,4666,0,2,0,0
14499,,0,314,322,4666,0,3,0,0
1473,,0,27,750,4666,0,4,0,0
687,,0,10,750,4666,0,1,0,0
3202,,0,64,750,4666,0,2,0,0
4032,,0,84,750,4666,0,3,0,0
10009,,0,214,750,4666,0,4,0,0
11340,,0,244,750,4666,0,1,0,0
12458,,0,269,750,4666,0,2,0,0
12544,,0,271,750,4666,0,3,0,0
14005,,0,302,750,4666,0,4,0,0
119,,0,1,753,4666,0,1,0,0
9277,,0,200,753,4666,0,2,0,0
11141,,0,240,753,4666,0,3,0,0
12692,,0,274,753,4666,0,4,0,0
12807,,0,277,753,4666,0,1,0,0
13155,,0,285,753,4666,0,2,0,0
13569,,0,293,753,4666,0,3,0,0
13882,,0,299,753,4666,0,4,0,0
639,,0,9,754,4666,0,1,0,0
4622,,0,96,754,4666,0,2,0,0
5239,,0,111,754,4666,0,3,0,0
7917,,0,168,754,4666,0,4,0,0
10555,,0,227,754,4666,0,1,0,0
11733,,0,252,754,4666,0,2,0,0
12730,,0,275,754,4666,0,3,0,0
12845,,0,278,754,4666,0,4,0,0
13510,,0,292,754,4666,0,1,0,0
1271,,0,21,755,4666,0,2,0,0
2959,,0,58,755,4666,0,3,0,0
12132,,0,260,755,4666,0,4,0,0
14148,,0,306,755,4666,0,1,0,0
541,,0,8,756,4666,0,2,0,0
779,,0,11,756,4666,0,3,0,0
1109,,0,18,756,4666,0,4,0,0
1403,,0,25,756,4666,0,1,0,0
1695,,0,32,756,4666,0,2,0,0
2466,,0,48,756,4666,0,3,0,0
2607,,0,51,756,4666,0,4,0,0
3009,,0,59,756,4666,0,1,0,0
3122,,0,62,756,4666,0,2,0,0
4180,,0,87,756,4666,0,3,0,0
4376,,0,91,756,4666,0,4,0,0
5086,,0,107,756,4666,0,1,0,0
5279,,0,112,756,4666,0,2,0,0
5776,,0,123,756,4666,0,3,0,0
6059,,0,129,756,4666,0,4,0,0
6106,,0,130,756,4666,0,1,0,0
6201,,0,132,756,4666,0,2,0,0
7126,,0,151,756,4666,0,3,0,0
7173,,0,152,756,4666,0,4,0,0
9032,,0,194,756,4666,0,1,0,0
9621,,0,206,756,4666,0,2,0,0
10115,,0,216,756,4666,0,3,0,0
10336,,0,221,756,4666,0,4,0,0
10370,,0,222,756,4666,0,1,0,0
12204,,0,262,756,4666,0,2,0,0
13010,,0,282,756,4666,0,3,0,0
13104,,0,284,756,4666,0,4,0,0
13366,,0,289,756,4666,0,1,0,0
14188,,0,307,756,4666,0,2,0,0
14221,,0,308,756,4666,0,3,0,0
14254,,0,309,756,4666,0,4,0,0
3930,,0,82,758,4666,0,1,0,0
5423,,0,115,758,4666,0,2,0,0
6015,,0,128,758,4666,0,3,0,0
8455,,0,179,758,4666,0,4,0,0
9578,,0,205,758,4666,0,1,0,0
9725,,0,208,758,4666,0,2,0,0
13257,,0,287,758,4666,0,3,0,0
14691,,0,319,758,4666,0,4,0,0
354,,0,5,759,4666,0,1,0,0
2168,,0,42,759,4666,0,2,0,0
2273,,0,44,759,4666,0,3,0,0
2659,,0,52,759,4666,0,4,0,0
4522,,0,94,759,4666,0,1,0,0
11787,,0,253,759,4666,0,2,0,0
828,,0,12,760,4666,0,3,0,0
1020,,0,16,760,4666,0,4,0,0
1610,,0,30,760,4666,0,1,0,0
5547,,0,118,760,4666,0,2,0,0
6298,,0,134,760,4666,0,3,0,0
7682,,0,163,760,4666,0,4,0,0
7868,,0,167,760,4666,0,1,0,0
11059,,0,238,760,4666,0,2,0,0
11198,,0,241,760,4666,0,3,0,0
11535,,0,248,760,4666,0,4,0,0
13208,,0,286,760,4666,0,1,0,0
