ID,Name,unknown_0,patternId,attachId,smallBaseMapId,mapIndex,variationId,unknown_0x12,modifier
644,,0,9,750,4671,0,1,0,0
1070,,0,17,750,4671,0,2,0,0
1275,,0,21,750,4671,0,3,0,0
1342,,0,23,750,4671,0,4,0,0
1509,,0,28,750,4671,0,1,0,0
2222,,0,43,750,4671,0,2,0,0
3305,,0,67,750,4671,0,3,0,0
3518,,0,72,750,4671,0,4,0,0
4733,,0,98,750,4671,0,1,0,0
5389,,0,114,750,4671,0,2,0,0
6499,,0,137,750,4671,0,3,0,0
6598,,0,138,750,4671,0,4,0,0
7583,,0,161,750,4671,0,1,0,0
7639,,0,162,750,4671,0,2,0,0
8367,,0,177,750,4671,0,3,0,0
9824,,0,210,750,4671,0,4,0,0
11253,,0,242,750,4671,0,1,0,0
11644,,0,250,750,4671,0,2,0,0
13468,,0,291,750,4671,0,3,0,0
1662,,0,31,753,4671,0,4,0,0
2708,,0,53,753,4671,0,1,0,0
2766,,0,54,753,4671,0,2,0,0
5509,,0,117,753,4671,0,3,0,0
7828,,0,166,753,4671,0,4,0,0
8414,,0,178,753,4671,0,1,0,0
8858,,0,190,753,4671,0,2,0,0
9205,,0,198,753,4671,0,3,0,0
9584,,0,205,753,4671,0,4,0,0
9966,,0,213,753,4671,0,1,0,0
10125,,0,216,753,4671,0,2,0,0
10698,,0,230,753,4671,0,3,0,0
10747,,0,231,753,4671,0,4,0,0
10800,,0,232,753,4671,0,1,0,0
11448,,0,246,753,4671,0,2,0,0
12395,,0,267,753,4671,0,3,0,0
13518,,0,292,753,4671,0,4,0,0
14454,,0,313,753,4671,0,1,0,0
125,,0,1,754,4671,0,2,0,0
1968,,0,37,754,4671,0,3,0,0
2005,,0,38,754,4671,0,4,0,0
2476,,0,48,754,4671,0,1,0,0
3238,,0,65,754,4671,0,2,0,0
3345,,0,68,754,4671,0,3,0,0
3935,,0,82,754,4671,0,4,0,0
4186,,0,87,754,4671,0,1,0,0
4684,,0,97,754,4671,0,2,0,0
5585,,0,119,754,4671,0,3,0,0
5881,,0,125,754,4671,0,4,0,0
7777,,0,165,754,4671,0,1,0,0
10266,,0,219,754,4671,0,2,0,0
10891,,0,234,754,4671,0,3,0,0
10993,,0,236,754,4671,0,4,0,0
11061,,0,238,754,4671,0,1,0,0
11587,,0,249,754,4671,0,2,0,0
12811,,0,277,754,4671,0,3,0,0
14194,,0,307,754,4671,0,4,0,0
218,,0,3,755,4671,0,1,0,0
1613,,0,30,755,4671,0,2,0,0
1830,,0,34,755,4671,0,3,0,0
2323,,0,45,755,4671,0,4,0,0
3844,,0,80,755,4671,0,1,0,0
4382,,0,91,755,4671,0,2,0,0
5971,,0,127,755,4671,0,3,0,0
6695,,0,140,755,4671,0,4,0,0
6871,,0,144,755,4671,0,1,0,0
8319,,0,176,755,4671,0,2,0,0
8503,,0,180,755,4671,0,3,0,0
12463,,0,269,755,4671,0,4,0,0
