ID,Name,unknown_0,patternId,attachId,smallBaseMapId,mapIndex,variationId,unknown_0x12,modifier
833,,0,12,750,4672,0,1,0,0
171,,0,2,750,4672,0,2,0,0
1832,,0,34,750,4672,0,3,0,0
2857,,0,56,750,4672,0,4,0,0
4088,,0,85,750,4672,0,1,0,0
4631,,0,96,750,4672,0,2,0,0
5674,,0,121,750,4672,0,3,0,0
5730,,0,122,750,4672,0,4,0,0
8220,,0,174,750,4672,0,1,0,0
8323,,0,176,750,4672,0,2,0,0
8413,,0,178,750,4672,0,3,0,0
8614,,0,183,750,4672,0,4,0,0
8680,,0,185,750,4672,0,1,0,0
9441,,0,203,750,4672,0,2,0,0
11445,,0,246,750,4672,0,3,0,0
14195,,0,307,750,4672,0,4,0,0
14260,,0,309,750,4672,0,1,0,0
503,,0,7,753,4672,0,2,0,0
689,,0,10,753,4672,0,3,0,0
2274,,0,44,753,4672,0,4,0,0
4234,,0,88,753,4672,0,1,0,0
4524,,0,94,753,4672,0,2,0,0
6112,,0,130,753,4672,0,3,0,0
6970,,0,147,753,4672,0,4,0,0
7138,,0,151,753,4672,0,1,0,0
7640,,0,162,753,4672,0,2,0,0
8265,,0,175,753,4672,0,3,0,0
11737,,0,252,753,4672,0,4,0,0
2965,,0,58,754,4672,0,1,0,0
7231,,0,153,754,4672,0,2,0,0
9281,,0,200,754,4672,0,3,0,0
9627,,0,206,754,4672,0,4,0,0
9684,,0,207,754,4672,0,1,0,0
10121,,0,216,754,4672,0,2,0,0
10624,,0,228,754,4672,0,3,0,0
11884,,0,255,754,4672,0,4,0,0
12046,,0,258,754,4672,0,1,0,0
12504,,0,270,754,4672,0,2,0,0
12696,,0,274,754,4672,0,3,0,0
13319,,0,288,754,4672,0,4,0,0
13420,,0,290,754,4672,0,1,0,0
13788,,0,297,754,4672,0,2,0,0
13832,,0,298,754,4672,0,3,0,0
14152,,0,306,754,4672,0,4,0,0
1709,,0,32,755,4672,0,1,0,0
1755,,0,33,755,4672,0,2,0,0
3272,,0,66,755,4672,0,3,0,0
4897,,0,102,755,4672,0,4,0,0
5926,,0,126,755,4672,0,1,0,0
7003,,0,148,755,4672,0,2,0,0
7084,,0,150,755,4672,0,3,0,0
7977,,0,169,755,4672,0,4,0,0
8746,,0,187,755,4672,0,1,0,0
8822,,0,189,755,4672,0,2,0,0
10263,,0,219,755,4672,0,3,0,0
10888,,0,234,755,4672,0,4,0,0
11496,,0,247,755,4672,0,1,0,0
12252,,0,263,755,4672,0,2,0,0
12596,,0,272,755,4672,0,3,0,0
266,,0,4,758,4672,0,4,0,0
358,,0,5,758,4672,0,1,0,0
1616,,0,30,758,4672,0,2,0,0
2083,,0,40,758,4672,0,3,0,0
3422,,0,70,758,4672,0,4,0,0
3754,,0,78,758,4672,0,1,0,0
3841,,0,80,758,4672,0,2,0,0
4429,,0,92,758,4672,0,3,0,0
5290,,0,112,758,4672,0,4,0,0
5548,,0,118,758,4672,0,1,0,0
5879,,0,125,758,4672,0,2,0,0
6501,,0,137,758,4672,0,3,0,0
8068,,0,171,758,4672,0,4,0,0
11098,,0,239,758,4672,0,1,0,0
11794,,0,253,758,4672,0,2,0,0
12973,,0,281,758,4672,0,3,0,0
455,,0,6,759,4672,0,4,0,0
1970,,0,37,759,4672,0,1,0,0
2613,,0,51,759,4672,0,2,0,0
2910,,0,57,759,4672,0,3,0,0
3521,,0,72,759,4672,0,4,0,0
