ID,Name,unknown_0,patternId,attachId,smallBaseMapId,mapIndex,variationId,unknown_0x12,modifier
362,,0,5,750,4669,0,1,0,0
3611,,0,74,750,4669,0,2,0,0
4238,,0,88,750,4669,0,3,0,0
4337,,0,90,750,4669,0,4,0,0
6207,,0,132,750,4669,0,1,0,0
8459,,0,179,750,4669,0,2,0,0
9964,,0,213,750,4669,0,3,0,0
10124,,0,216,750,4669,0,4,0,0
10443,,0,224,750,4669,0,1,0,0
10557,,0,227,750,4669,0,2,0,0
10797,,0,232,750,4669,0,3,0,0
11790,,0,253,750,4669,0,4,0,0
12092,,0,259,750,4669,0,1,0,0
12287,,0,264,750,4669,0,2,0,0
12354,,0,266,750,4669,0,3,0,0
13786,,0,297,750,4669,0,4,0,0
13835,,0,298,750,4669,0,1,0,0
3686,,0,76,753,4669,0,2,0,0
3720,,0,77,753,4669,0,3,0,0
3757,,0,78,753,4669,0,4,0,0
6502,,0,137,753,4669,0,1,0,0
7186,,0,152,753,4669,0,2,0,0
8365,,0,177,753,4669,0,3,0,0
9828,,0,210,753,4669,0,4,0,0
10656,,0,229,753,4669,0,1,0,0
11888,,0,255,753,4669,0,2,0,0
12927,,0,280,753,4669,0,3,0,0
13673,,0,295,753,4669,0,4,0,0
454,,0,6,754,4669,0,1,0,0
1071,,0,17,754,4669,0,2,0,0
1476,,0,27,754,4669,0,3,0,0
3273,,0,66,754,4669,0,4,0,0
5392,,0,114,754,4669,0,1,0,0
5428,,0,115,754,4669,0,2,0,0
7582,,0,161,754,4669,0,3,0,0
8116,,0,172,754,4669,0,4,0,0
9580,,0,205,754,4669,0,1,0,0
9734,,0,208,754,4669,0,2,0,0
9872,,0,211,754,4669,0,3,0,0
11942,,0,256,754,4669,0,4,0,0
12461,,0,269,754,4669,0,1,0,0
2279,,0,44,755,4669,0,2,0,0
2615,,0,51,755,4669,0,3,0,0
2762,,0,54,755,4669,0,4,0,0
4479,,0,93,755,4669,0,1,0,0
6348,,0,135,755,4669,0,2,0,0
7918,,0,168,755,4669,0,3,0,0
9683,,0,207,755,4669,0,4,0,0
10171,,0,217,755,4669,0,1,0,0
11296,,0,243,755,4669,0,2,0,0
11839,,0,254,755,4669,0,3,0,0
12697,,0,274,755,4669,0,4,0,0
13016,,0,282,755,4669,0,1,0,0
13730,,0,296,755,4669,0,2,0,0
221,,0,3,758,4669,0,3,0,0
790,,0,11,758,4669,0,4,0,0
