ID,Name,unknown_0,patternId,attachId,smallBaseMapId,mapIndex,variationId,unknown_0x12,modifier
10791,,0,232,309,4656,0,1,0,0
10885,,0,234,309,4656,0,2,0,0
12495,,0,270,309,4656,0,3,0,0
3409,,0,70,315,4656,0,1,0,0
7179,,0,152,315,4656,0,2,0,0
8850,,0,190,315,4656,0,3,0,0
1650,,0,31,317,4656,0,1,0,0
5331,,0,113,317,4656,0,2,0,0
7130,,0,151,317,4656,0,3,0,0
10689,,0,230,317,4656,0,1,0,0
12685,,0,274,317,4656,0,2,0,0
1607,,0,30,318,4656,0,3,0,0
12539,,0,271,318,4656,0,1,0,0
14500,,0,314,318,4656,0,2,0,0
3459,,0,71,319,4656,1,3,0,0
5234,,0,111,319,4656,0,1,0,0
7269,,0,154,319,4656,0,2,0,0
10838,,0,233,319,4656,0,3,0,0
3515,,0,72,320,4656,0,1,0,0
5282,,0,112,322,4656,0,2,0,0
5382,,0,114,322,4656,0,3,0,0
8944,,0,192,322,4656,1,1,0,0
9035,,0,194,322,4656,0,2,0,0
10735,,0,231,322,4656,0,3,0,0
6155,,0,131,750,4656,0,1,0,0
6301,,0,134,750,4656,0,2,0,0
6691,,0,140,750,4656,0,3,0,0
7915,,0,168,750,4656,0,1,0,0
8646,,0,184,750,4656,0,2,0,0
10654,,0,229,750,4656,0,3,0,0
3562,,0,73,753,4656,0,1,0,0
5013,,0,105,753,4656,0,2,0,0
7409,,0,157,753,4656,0,3,0,0
8949,,0,192,753,4656,0,1,0,0
9913,,0,212,753,4656,0,2,0,0
12040,,0,258,753,4656,0,3,0,0
13313,,0,288,753,4656,0,1,0,0
13621,,0,294,753,4656,0,2,0,0
1749,,0,33,754,4656,0,3,0,0
2317,,0,45,754,4656,0,1,0,0
3462,,0,71,754,4656,0,2,0,0
3986,,0,83,754,4656,0,3,0,0
8362,,0,177,754,4656,0,1,0,0
9322,,0,201,754,4656,0,2,0,0
11196,,0,241,754,4656,0,3,0,0
12394,,0,267,754,4656,0,1,0,0
12966,,0,281,754,4656,0,2,0,0
14305,,0,310,754,4656,0,3,0,0
14397,,0,312,754,4656,0,1,0,0
24,,0,0,755,4656,0,2,0,0
1373,,0,24,755,4656,0,3,0,0
3057,,0,60,755,4656,0,1,0,0
5123,,0,108,755,4656,0,2,0,0
5875,,0,125,755,4656,0,3,0,0
6969,,0,147,755,4656,0,1,0,0
7580,,0,161,755,4656,0,2,0,0
8019,,0,170,755,4656,0,3,0,0
11534,,0,248,755,4656,0,1,0,0
2851,,0,56,756,4656,0,2,0,0
2954,,0,58,756,4656,0,3,0,0
3157,,0,63,756,4656,0,1,0,0
3266,,0,66,756,4656,0,2,0,0
4030,,0,84,756,4656,0,3,0,0
4282,,0,89,756,4656,0,1,0,0
4891,,0,102,756,4656,0,2,0,0
5619,,0,120,756,4656,0,3,0,0
6492,,0,137,756,4656,0,1,0,0
6997,,0,148,756,4656,0,2,0,0
7072,,0,150,756,4656,0,3,0,0
7818,,0,166,756,4656,0,1,0,0
8708,,0,186,756,4656,0,2,0,0
10005,,0,214,756,4656,0,3,0,0
10256,,0,219,756,4656,0,1,0,0
12128,,0,260,756,4656,0,2,0,0
12422,,0,268,756,4656,0,3,0,0
12456,,0,269,756,4656,0,1,0,0
13414,,0,290,756,4656,0,2,0,0
14343,,0,311,756,4656,0,3,0,0
4575,,0,95,758,4656,0,1,0,0
5469,,0,116,758,4656,0,2,0,0
6253,,0,133,758,4656,0,3,0,0
7633,,0,162,758,4656,0,1,0,0
1998,,0,38,759,4656,0,2,0,0
4082,,0,85,759,4656,0,3,0,0
5726,,0,122,759,4656,0,1,0,0
