ID,Name,unknown_0,patternId,attachId,smallBaseMapId,mapIndex,variationId,unknown_0x12,modifier
1823,,0,34,309,4667,0,1,0,0
5326,,0,113,309,4667,0,2,0,0
9039,,0,194,309,4667,0,3,0,0
14301,,0,310,309,4667,0,1,0,0
14447,,0,313,309,4667,0,2,0,0
1743,,0,33,315,4667,0,3,0,0
3512,,0,72,316,4667,0,1,0,0
8902,,0,191,316,4667,0,2,0,0
10788,,0,232,316,4667,0,3,0,0
14348,,0,311,316,4667,0,1,0,0
1699,,0,32,317,4667,0,2,0,0
3458,,0,71,317,4667,0,3,0,0
5233,,0,111,317,4667,0,1,0,0
12586,,0,272,317,4667,0,2,0,0
7180,,0,152,318,4667,0,3,0,0
7222,,0,153,318,4667,0,1,0,0
8851,,0,190,318,4667,0,2,0,0
8946,,0,192,318,4667,0,3,0,0
12688,,0,274,318,4667,0,1,0,0
10880,,0,234,319,4667,0,2,0,0
14502,,0,314,319,4667,0,3,0,0
1604,,0,30,320,4667,0,1,0,0
5384,,0,114,320,4667,0,2,0,0
8989,,0,193,320,4667,0,3,0,0
10687,,0,230,320,4667,0,1,0,0
12493,,0,270,320,4667,0,2,0,0
1652,,0,31,322,4667,0,3,0,0
10836,,0,233,322,4667,1,1,0,0
12541,,0,271,322,4667,0,2,0,0
12643,,0,273,322,4667,0,3,0,0
1157,,0,19,750,4667,0,1,0,0
262,,0,4,750,4667,0,2,0,0
1114,,0,18,750,4667,0,3,0,0
3988,,0,83,750,4667,0,1,0,0
4938,,0,103,750,4667,0,2,0,0
5288,,0,112,750,4667,0,3,0,0
7081,,0,150,750,4667,0,1,0,0
7273,,0,154,750,4667,0,2,0,0
9323,,0,201,750,4667,0,3,0,0
13511,,0,292,750,4667,0,1,0,0
2901,,0,57,753,4667,0,2,0,0
3883,,0,81,753,4667,0,3,0,0
4334,,0,90,753,4667,0,1,0,0
4576,,0,95,753,4667,0,2,0,0
5424,,0,115,753,4667,0,3,0,0
5921,,0,126,753,4667,0,1,0,0
6589,,0,138,753,4667,0,2,0,0
6934,,0,146,753,4667,0,3,0,0
7446,,0,158,753,4667,0,1,0,0
7775,,0,165,753,4667,0,2,0,0
9625,,0,206,753,4667,0,3,0,0
11057,,0,238,753,4667,0,1,0,0
11686,,0,251,753,4667,0,2,0,0
13463,,0,291,753,4667,0,3,0,0
14191,,0,307,753,4667,0,1,0,0
14658,,0,318,753,4667,0,2,0,0
1019,,0,16,754,4667,0,3,0,0
1506,,0,28,754,4667,0,1,0,0
2705,,0,53,754,4667,0,2,0,0
2808,,0,55,754,4667,0,3,0,0
3301,,0,67,754,4667,0,1,0,0
5194,,0,110,754,4667,0,2,0,0
6440,,0,136,754,4667,0,3,0,0
7042,,0,149,754,4667,0,1,0,0
11341,,0,244,754,4667,0,2,0,0
11442,,0,246,754,4667,0,3,0,0
1204,,0,20,755,4667,0,1,0,0
10214,,0,218,755,4667,0,2,0,0
11984,,0,257,755,4667,0,3,0,0
12352,,0,266,755,4667,0,1,0,0
13670,,0,295,755,4667,0,2,0,0
14113,,0,305,755,4667,0,3,0,0
872,,0,13,756,4667,0,1,0,0
1268,,0,21,756,4667,0,2,0,0
1569,,0,29,756,4667,0,3,0,0
2166,,0,42,756,4667,0,1,0,0
2315,,0,45,756,4667,0,2,0,0
3599,,0,74,756,4667,0,3,0,0
4620,,0,96,756,4667,0,1,0,0
4675,,0,97,756,4667,0,2,0,0
5045,,0,106,756,4667,0,3,0,0
6013,,0,128,756,4667,0,1,0,0
7724,,0,164,756,4667,0,2,0,0
7865,,0,167,756,4667,0,3,0,0
8211,,0,174,756,4667,0,1,0,0
8574,,0,182,756,4667,0,2,0,0
11485,,0,247,756,4667,0,3,0,0
11784,,0,253,756,4667,0,1,0,0
12083,,0,259,756,4667,0,2,0,0
13619,,0,294,756,4667,0,3,0,0
13825,,0,298,756,4667,0,1,0,0
13925,,0,300,756,4667,0,2,0,0
546,,0,8,758,4667,0,3,0,0
1065,,0,17,758,4667,0,1,0,0
4381,,0,91,758,4667,0,2,0,0
9275,,0,200,758,4667,0,3,0,0
9775,,0,209,758,4667,0,1,0,0
11881,,0,255,758,4667,0,2,0,0
13779,,0,297,758,4667,0,3,0,0
640,,0,9,759,4667,0,1,0,0
2372,,0,46,759,4667,0,2,0,0
2760,,0,54,759,4667,0,3,0,0
5874,,0,125,759,4667,0,1,0,0
6300,,0,134,759,4667,0,2,0,0
6496,,0,137,759,4667,0,3,0,0
7579,,0,161,759,4667,0,1,0,0
12646,,0,273,759,4667,1,2,0,0
13013,,0,282,759,4667,0,3,0,0
14398,,0,312,759,4667,0,1,0,0
1864,,0,35,760,4667,0,2,0,0
2421,,0,47,760,4667,0,3,0,0
2611,,0,51,760,4667,0,1,0,0
3011,,0,59,760,4667,0,2,0,0
3561,,0,73,760,4667,0,3,0,0
3839,,0,80,760,4667,0,1,0,0
4284,,0,89,760,4667,0,2,0,0
4473,,0,93,760,4667,0,3,0,0
6692,,0,140,760,4667,0,1,0,0
6757,,0,141,760,4667,0,2,0,0
8612,,0,183,760,4667,0,3,0,0
9577,,0,205,760,4667,0,1,0,0
10117,,0,216,760,4667,0,2,0,0
10340,,0,221,760,4667,0,3,0,0
10841,,0,233,760,4667,0,1,0,0
11094,,0,239,760,4667,0,2,0,0
12920,,0,280,760,4667,0,3,0,0
13725,,0,296,760,4667,0,1,0,0
13971,,0,301,760,4667,0,2,0,0
14006,,0,302,760,4667,0,3,0,0
2075,,0,40,761,4667,0,1,0,0
2470,,0,48,761,4667,0,2,0,0
2853,,0,56,761,4667,0,3,0,0
3715,,0,77,761,4667,0,1,0,0
6250,,0,133,761,4667,0,2,0,0
6345,,0,135,761,4667,0,3,0,0
7970,,0,169,761,4667,0,1,0,0
9869,,0,211,761,4667,0,2,0,0
9960,,0,213,761,4667,0,3,0,0
12130,,0,260,761,4667,0,1,0,0
5669,,0,121,762,4667,0,2,0,0
6156,,0,131,762,4667,0,3,0,0
10554,,0,227,762,4667,0,1,0,0
12206,,0,262,762,4667,0,2,0,0
14147,,0,306,762,4667,0,3,0,0
969,,0,15,763,4667,0,1,0,0
1439,,0,26,763,4667,0,2,0,0
2216,,0,43,763,4667,0,3,0,0
3645,,0,75,763,4667,0,1,0,0
3753,,0,78,763,4667,0,2,0,0
3931,,0,82,763,4667,0,3,0,0
4230,,0,88,763,4667,0,1,0,0
5012,,0,105,763,4667,0,2,0,0
5156,,0,109,763,4667,0,3,0,0
6110,,0,130,763,4667,0,1,0,0
6825,,0,143,763,4667,0,2,0,0
8314,,0,176,763,4667,0,3,0,0
9378,,0,202,763,4667,0,1,0,0
11199,,0,241,763,4667,0,2,0,0
11387,,0,245,763,4667,0,3,0,0
100375,,0,1007,1103,4667,0,1,0,0
101739,,0,1036,1103,4667,0,2,0,0
102688,,0,1057,1103,4667,0,3,0,0
103227,,0,1069,1103,4667,0,1,0,0
103686,,0,1079,1103,4667,0,2,0,0
105597,,0,1119,1103,4667,0,3,0,0
105803,,0,1124,1103,4667,0,1,0,0
106188,,0,1133,1103,4667,0,2,0,0
108615,,0,1187,1103,4667,0,3,0,0
108441,,0,1183,1155,4667,0,1,0,0
108906,,0,1194,1155,4667,0,2,0,0
100411,,0,1008,1156,4667,0,3,0,0
100883,,0,1018,1156,4667,0,1,0,0
101692,,0,1035,1156,4667,0,2,0,0
102190,,0,1046,1156,4667,0,3,0,0
102641,,0,1056,1156,4667,0,1,0,0
103558,,0,1076,1156,4667,0,2,0,0
106053,,0,1130,1156,4667,0,3,0,0
108361,,0,1181,1156,4667,0,1,0,0
100325,,0,1006,1159,4667,0,2,0,0
100799,,0,1016,1159,4667,0,3,0,0
101358,,0,1028,1159,4667,0,1,0,0
102227,,0,1047,1159,4667,0,2,0,0
105464,,0,1116,1159,4667,0,3,0,0
105635,,0,1120,1159,4667,0,1,0,0
108524,,0,1185,1159,4667,0,2,0,0
102768,,0,1059,1160,4667,0,3,0,0
103517,,0,1075,1160,4667,0,1,0,0
103596,,0,1077,1160,4667,0,2,0,0
108653,,0,1188,1160,4667,0,3,0,0
100840,,0,1017,1161,4667,0,1,0,0
101312,,0,1027,1161,4667,0,2,0,0
105550,,0,1118,1161,4667,0,3,0,0
105967,,0,1128,1161,4667,0,1,0,0
108779,,0,1191,1161,4667,0,2,0,0
108865,,0,1193,1161,4667,0,3,0,0
100452,,0,1009,1162,4667,0,1,0,0
103181,,0,1068,1162,4667,0,2,0,0
103640,,0,1078,1162,4667,0,3,0,0
105511,,0,1117,1162,4667,0,1,0,0
105679,,0,1121,1162,4667,0,2,0,0
105760,,0,1123,1162,4667,0,3,0,0
108106,,0,1175,1162,4667,0,1,0,0
100283,,0,1005,1163,4667,0,2,0,0
101861,,0,1039,1163,4667,0,3,0,0
108699,,0,1189,1163,4667,0,1,0,0
102268,,0,1048,1164,4667,0,2,0,0
103053,,0,1065,1164,4667,0,3,0,0
101274,,0,1026,1165,4667,0,1,0,0
102309,,0,1049,1165,4667,0,2,0,0
106094,,0,1131,1165,4667,0,3,0,0
106138,,0,1132,1165,4667,0,1,0,0
108316,,0,1180,1165,4667,0,2,0,0
105375,,0,1114,2316,4667,0,3,0,0
108057,,0,1174,2316,4667,0,1,0,0
105326,,0,1113,2317,4667,0,2,0,0
107896,,0,1171,2317,4667,0,3,0,0
105224,,0,1111,2318,4667,0,1,0,0
105166,,0,1110,2320,4667,0,2,0,0
102806,,0,1060,2750,4667,0,3,0,0
106567,,0,1142,2750,4667,0,1,0,0
107522,,0,1161,2750,4667,0,2,0,0
107855,,0,1170,2750,4667,0,3,0,0
102855,,0,1061,2753,4667,0,1,0,0
103470,,0,1074,2753,4667,0,2,0,0
104028,,0,1086,2753,4667,0,3,0,0
106342,,0,1137,2753,4667,0,1,0,0
107020,,0,1151,2753,4667,0,2,0,0
102348,,0,1050,2754,4667,0,3,0,0
103423,,0,1073,2754,4667,0,1,0,0
104086,,0,1087,2754,4667,0,2,0,0
109016,,0,1197,2754,4667,0,3,0,0
101539,,0,1032,2755,4667,0,1,0,0
102407,,0,1051,2755,4667,0,2,0,0
104564,,0,1096,2755,4667,0,3,0,0
106973,,0,1150,2755,4667,0,1,0,0
107480,,0,1160,2755,4667,0,2,0,0
107783,,0,1168,2755,4667,0,3,0,0
100186,,0,1003,2756,4667,0,1,0,0
100657,,0,1013,2756,4667,0,2,0,0
101113,,0,1023,2756,4667,0,3,0,0
101639,,0,1034,2756,4667,0,1,0,0
102954,,0,1063,2756,4667,0,2,0,0
104131,,0,1088,2756,4667,0,3,0,0
104341,,0,1092,2756,4667,0,1,0,0
104446,,0,1094,2756,4667,0,2,0,0
104504,,0,1095,2756,4667,0,3,0,0
104973,,0,1105,2756,4667,0,1,0,0
106462,,0,1140,2756,4667,0,2,0,0
106517,,0,1141,2756,4667,0,3,0,0
102096,,0,1044,2758,4667,0,1,0,0
107427,,0,1159,2758,4667,0,2,0,0
107956,,0,1172,2758,4667,0,3,0,0
100491,,0,1010,2760,4667,0,1,0,0
104874,,0,1102,2760,4667,0,2,0,0
106263,,0,1135,2760,4667,0,3,0,0
101068,,0,1022,2761,4667,0,1,0,0
101583,,0,1033,2761,4667,0,2,0,0
103932,,0,1084,2761,4667,0,3,0,0
106754,,0,1146,2761,4667,0,1,0,0
100132,,0,1002,2762,4667,0,2,0,0
102453,,0,1052,2762,4667,0,3,0,0
102548,,0,1054,2762,4667,0,1,0,0
104404,,0,1093,2762,4667,0,2,0,0
105054,,0,1107,2762,4667,0,3,0,0
107124,,0,1153,2762,4667,0,1,0,0
107286,,0,1156,2762,4667,0,2,0,0
108937,,0,1195,2762,4667,0,3,0,0
