ID,Name,unknown_0,patternId,attachId,smallBaseMapId,mapIndex,variationId,unknown_0x12,modifier
970,,0,15,750,4658,0,1,0,0
1572,,0,29,750,4658,0,2,0,0
2961,,0,58,750,4658,0,3,0,0
4379,,0,91,750,4658,0,4,0,0
4577,,0,95,750,4658,0,1,0,0
4894,,0,102,750,4658,0,2,0,0
5779,,0,123,750,4658,0,3,0,0
7972,,0,169,750,4658,0,4,0,0
8785,,0,188,750,4658,0,1,0,0
8818,,0,189,750,4658,0,2,0,0
9728,,0,208,750,4658,0,3,0,0
9774,,0,209,750,4658,0,4,0,0
12039,,0,258,750,4658,0,1,0,0
12592,,0,272,750,4658,0,2,0,0
13417,,0,290,750,4658,0,3,0,0
14452,,0,313,750,4658,0,4,0,0
876,,0,13,753,4658,0,1,0,0
2423,,0,47,753,4658,0,2,0,0
3796,,0,79,753,4658,0,3,0,0
5121,,0,108,753,4658,0,4,0,0
5582,,0,119,753,4658,0,1,0,0
6347,,0,135,753,4658,0,2,0,0
7578,,0,161,753,4658,0,3,0,0
8016,,0,170,753,4658,0,4,0,0
8745,,0,187,753,4658,0,1,0,0
9086,,0,195,753,4658,0,2,0,0
11024,,0,237,753,4658,0,3,0,0
11786,,0,253,753,4658,0,4,0,0
11935,,0,256,753,4658,0,1,0,0
165,,0,2,754,4658,0,2,0,0
260,,0,4,754,4658,0,3,0,0
1113,,0,18,754,4658,0,4,0,0
1160,,0,19,754,4658,0,1,0,0
1611,,0,30,754,4658,0,2,0,0
1826,,0,34,754,4658,0,3,0,0
1865,,0,35,754,4658,0,4,0,0
2037,,0,39,754,4658,0,1,0,0
6902,,0,145,754,4658,0,2,0,0
6967,,0,147,754,4658,0,3,0,0
7820,,0,166,754,4658,0,4,0,0
8712,,0,186,754,4658,0,1,0,0
9164,,0,197,754,4658,0,2,0,0
11982,,0,257,754,4658,0,3,0,0
355,,0,5,755,4658,0,4,0,0
544,,0,8,755,4658,0,1,0,0
638,,0,9,755,4658,0,2,0,0
782,,0,11,755,4658,0,3,0,0
1066,,0,17,755,4658,0,4,0,0
1339,,0,23,755,4658,0,1,0,0
3091,,0,61,755,4658,0,2,0,0
3234,,0,65,755,4658,0,3,0,0
3933,,0,82,755,4658,0,4,0,0
4286,,0,89,755,4658,0,1,0,0
4826,,0,100,755,4658,0,2,0,0
4859,,0,101,755,4658,0,3,0,0
5668,,0,121,755,4658,0,4,0,0
5723,,0,122,755,4658,0,1,0,0
6935,,0,146,755,4658,0,2,0,0
8064,,0,171,755,4658,0,3,0,0
8363,,0,177,755,4658,0,4,0,0
8611,,0,183,755,4658,0,1,0,0
9624,,0,206,755,4658,0,2,0,0
10339,,0,221,755,4658,0,3,0,0
10441,,0,224,755,4658,0,4,0,0
10619,,0,228,755,4658,0,1,0,0
11883,,0,255,755,4658,0,2,0,0
12172,,0,261,755,4658,0,3,0,0
2855,,0,56,758,4658,0,4,0,0
4678,,0,97,758,4658,0,1,0,0
5332,,0,113,758,4658,0,2,0,0
7533,,0,160,758,4658,0,3,0,0
10064,,0,215,758,4658,0,4,0,0
13314,,0,288,758,4658,0,1,0,0
13371,,0,289,758,4658,0,2,0,0
13567,,0,293,758,4658,0,3,0,0
830,,0,12,759,4658,0,4,0,0
3837,,0,80,759,4658,0,1,0,0
5545,,0,118,759,4658,0,2,0,0
7411,,0,157,759,4658,0,3,0,0
12772,,0,276,759,4658,0,4,0,0
13209,,0,286,759,4658,0,1,0,0
13723,,0,296,759,4658,0,2,0,0
1967,,0,37,761,4658,0,3,0,0
3160,,0,63,761,4658,0,4,0,0
4137,,0,86,761,4658,0,1,0,0
6793,,0,142,761,4658,0,2,0,0
7916,,0,168,761,4658,0,3,0,0
8408,,0,178,761,4658,0,4,0,0
11638,,0,250,761,4658,0,1,0,0
12093,,0,259,761,4658,0,2,0,0
452,,0,6,762,4658,0,3,0,0
1274,,0,21,762,4658,0,4,0,0
1405,,0,25,762,4658,0,1,0,0
2517,,0,49,762,4658,0,2,0,0
2903,,0,57,762,4658,0,3,0,0
4774,,0,99,762,4658,0,4,0,0
5425,,0,115,762,4658,0,1,0,0
7776,,0,165,762,4658,0,2,0,0
8110,,0,172,762,4658,0,3,0,0
9200,,0,198,762,4658,0,4,0,0
13513,,0,292,762,4658,0,1,0,0
13829,,0,298,762,4658,0,2,0,0
14223,,0,308,762,4658,0,3,0,0
499,,0,7,763,4658,0,4,0,0
3884,,0,81,763,4658,0,1,0,0
3987,,0,83,763,4658,0,2,0,0
4185,,0,87,763,4658,0,3,0,0
4728,,0,98,763,4658,0,4,0,0
6868,,0,144,763,4658,0,1,0,0
8157,,0,173,763,4658,0,2,0,0
9962,,0,213,763,4658,0,3,0,0
10482,,0,225,763,4658,0,4,0,0
10653,,0,229,763,4658,0,1,0,0
11294,,0,243,763,4658,0,2,0,0
12351,,0,266,763,4658,0,3,0,0
13780,,0,297,763,4658,0,4,0,0
14081,,0,304,763,4658,0,1,0,0
105281,,0,1112,2318,4658,0,2,0,0
107853,,0,1170,2318,4658,0,3,0,0
105168,,0,1110,2319,4658,0,4,0,0
107895,,0,1171,2319,4658,0,1,0,0
107954,,0,1172,2320,4658,0,2,0,0
105222,,0,1111,2322,4658,0,3,0,0
105055,,0,1107,2750,4658,0,4,0,0
107599,,0,1163,2750,4658,0,1,0,0
101901,,0,1040,2753,4658,0,2,0,0
103421,,0,1073,2753,4658,0,3,0,0
103828,,0,1082,2753,4658,0,4,0,0
104087,,0,1087,2753,4658,0,1,0,0
107123,,0,1153,2753,4658,0,2,0,0
108011,,0,1173,2753,4658,0,3,0,0
108938,,0,1195,2753,4658,0,4,0,0
101012,,0,1021,2754,4658,0,1,0,0
102499,,0,1053,2754,4658,0,2,0,0
