ID,Name,unknown_0,patternId,attachId,smallBaseMapId,mapIndex,variationId,unknown_0x12,modifier
5238,,0,111,309,4653,0,1,0,0
5286,,0,112,309,4653,0,2,0,0
7226,,0,153,309,4653,0,3,0,0
7271,,0,154,309,4653,0,1,0,0
8853,,0,190,309,4653,0,2,0,0
10737,,0,231,309,4653,0,3,0,0
5328,,0,113,315,4653,0,1,0,0
14391,,0,312,315,4653,0,2,0,0
3414,,0,70,317,4653,0,3,0,0
10792,,0,232,317,4653,0,1,0,0
12644,,0,273,317,4653,1,2,0,0
14449,,0,313,317,4653,0,3,0,0
8942,,0,192,319,4653,0,1,0,0
9036,,0,194,319,4653,0,2,0,0
12496,,0,270,319,4653,0,3,0,0
12543,,0,271,319,4653,0,1,0,0
14349,,0,311,319,4653,0,2,0,0
1742,,0,33,320,4653,0,3,0,0
1606,,0,30,322,4653,0,1,0,0
1698,,0,32,322,4653,1,2,0,0
5189,,0,110,322,4653,0,3,0,0
8990,,0,193,322,4653,0,1,0,0
12686,,0,274,322,4653,0,2,0,0
4973,,0,104,750,4653,0,3,0,0
6441,,0,136,750,4653,0,1,0,0
7135,,0,151,750,4653,0,2,0,0
9480,,0,204,750,4653,0,3,0,0
9914,,0,212,750,4653,0,1,0,0
10259,,0,219,750,4653,0,2,0,0
10886,,0,234,750,4653,0,3,0,0
12317,,0,265,750,4653,0,1,0,0
13059,,0,283,750,4653,0,2,0,0
13153,,0,285,750,4653,0,3,0,0
14304,,0,310,750,4653,0,1,0,0
1927,,0,36,753,4653,0,2,0,0
3342,,0,68,753,4653,0,3,0,0
3378,,0,69,753,4653,0,1,0,0
7971,,0,169,753,4653,0,2,0,0
8111,,0,172,753,4653,0,3,0,0
9681,,0,207,753,4653,0,1,0,0
10840,,0,233,753,4653,0,2,0,0
10923,,0,235,753,4653,0,3,0,0
12645,,0,273,753,4653,0,1,0,0
14149,,0,306,753,4653,0,2,0,0
686,,0,10,754,4653,0,3,0,0
2272,,0,44,754,4653,0,1,0,0
2612,,0,51,754,4653,0,2,0,0
6204,,0,132,754,4653,0,3,0,0
11536,,0,248,754,4653,0,1,0,0
12424,,0,268,754,4653,0,2,0,0
13211,,0,286,754,4653,0,3,0,0
13669,,0,295,754,4653,0,1,0,0
14225,,0,308,754,4653,0,2,0,0
1505,,0,28,755,4653,0,3,0,0
2468,,0,48,755,4653,0,1,0,0
2902,,0,57,755,4653,0,2,0,0
4184,,0,87,755,4653,0,3,0,0
5155,,0,109,755,4653,0,1,0,0
10521,,0,226,755,4653,0,2,0,0
447,,0,6,756,4653,0,3,0,0
2119,,0,41,756,4653,0,1,0,0
3199,,0,64,756,4653,0,2,0,0
3553,,0,73,756,4653,0,3,0,0
3881,,0,81,756,4653,0,1,0,0
3983,,0,83,756,4653,0,2,0,0
4470,,0,93,756,4653,0,3,0,0
4770,,0,99,756,4653,0,1,0,0
4823,,0,100,756,4653,0,2,0,0
4934,,0,103,756,4653,0,3,0,0
5119,,0,108,756,4653,0,1,0,0
5823,,0,124,756,4653,0,2,0,0
5965,,0,127,756,4653,0,3,0,0
6342,,0,135,756,4653,0,1,0,0
6587,,0,138,756,4653,0,2,0,0
7039,,0,149,756,4653,0,3,0,0
7677,,0,163,756,4653,0,1,0,0
8359,,0,177,756,4653,0,2,0,0
8895,,0,191,756,4653,0,3,0,0
9723,,0,208,756,4653,0,1,0,0
11139,,0,240,756,4653,0,2,0,0
11831,,0,254,756,4653,0,3,0,0
11933,,0,256,756,4653,0,1,0,0
12582,,0,272,756,4653,0,2,0,0
12916,,0,280,756,4653,0,3,0,0
13254,,0,287,756,4653,0,1,0,0
14078,,0,304,756,4653,0,2,0,0
14111,,0,305,756,4653,0,3,0,0
3014,,0,59,758,4653,0,1,0,0
9868,,0,211,758,4653,0,2,0,0
10988,,0,236,758,4653,0,3,0,0
11684,,0,251,758,4653,0,1,0,0
13622,,0,294,758,4653,0,2,0,0
1657,,0,31,759,4653,0,3,0,0
2035,,0,39,759,4653,0,1,0,0
2515,,0,49,759,4653,0,2,0,0
4427,,0,92,759,4653,0,3,0,0
4624,,0,96,759,4653,0,1,0,0
7182,,0,152,759,4653,0,2,0,0
7774,,0,165,759,4653,0,3,0,0
8158,,0,173,759,4653,0,1,0,0
9325,,0,201,759,4653,0,2,0,0
11985,,0,257,759,4653,0,3,0,0
13464,,0,291,759,4653,0,1,0,0
14657,,0,318,759,4653,0,2,0,0
1158,,0,19,760,4653,0,3,0,0
2318,,0,45,760,4653,0,1,0,0
4034,,0,84,760,4653,0,2,0,0
7577,,0,161,760,4653,0,3,0,0
7635,,0,162,760,4653,0,1,0,0
7821,,0,166,760,4653,0,2,0,0
8576,,0,182,760,4653,0,3,0,0
9379,,0,202,760,4653,0,1,0,0
10440,,0,224,760,4653,0,2,0,0
12284,,0,264,760,4653,0,3,0,0
13781,,0,297,760,4653,0,1,0,0
13883,,0,299,760,4653,0,2,0,0
213,,0,3,761,4653,0,3,0,0
1337,,0,23,761,4653,0,1,0,0
3517,,0,72,761,4653,0,2,0,0
4378,,0,91,761,4653,0,3,0,0
4726,,0,98,761,4653,0,1,0,0
5621,,0,120,761,4653,0,2,0,0
