ID,Name,unknown_0,patternId,attachId,smallBaseMapId,mapIndex,variationId,unknown_0x12,modifier
1658,,0,31,750,4665,0,1,0,0
1707,,0,32,750,4665,0,2,0,0
2126,,0,41,750,4665,0,3,0,0
2275,,0,44,750,4665,0,1,0,0
4140,,0,86,750,4665,0,2,0,0
5627,,0,120,750,4665,0,3,0,0
8581,,0,182,750,4665,0,1,0,0
9628,,0,206,750,4665,0,2,0,0
9871,,0,211,750,4665,0,3,0,0
11987,,0,257,750,4665,0,1,0,0
12428,,0,268,750,4665,0,2,0,0
12650,,0,273,750,4665,0,3,0,0
14353,,0,311,750,4665,0,1,0,0
264,,0,4,753,4665,0,2,0,0
2221,,0,43,753,4665,0,3,0,0
2810,,0,55,753,4665,0,1,0,0
3306,,0,67,753,4665,0,2,0,0
3520,,0,72,753,4665,0,3,0,0
4779,,0,99,753,4665,0,1,0,0
5335,,0,113,753,4665,0,2,0,0
6447,,0,136,753,4665,0,3,0,0
6643,,0,139,753,4665,0,1,0,0
8713,,0,186,753,4665,0,2,0,0
9167,,0,197,753,4665,0,3,0,0
11297,,0,243,753,4665,0,1,0,0
12549,,0,271,753,4665,0,2,0,0
12734,,0,275,753,4665,0,3,0,0
12883,,0,279,753,4665,0,1,0,0
3019,,0,59,754,4665,0,2,0,0
3798,,0,79,754,4665,0,3,0,0
4338,,0,90,754,4665,0,1,0,0
4384,,0,91,754,4665,0,2,0,0
4478,,0,93,754,4665,0,3,0,0
6023,,0,128,754,4665,0,1,0,0
7087,,0,150,754,4665,0,2,0,0
7141,,0,151,754,4665,0,3,0,0
7874,,0,167,754,4665,0,1,0,0
7974,,0,169,754,4665,0,2,0,0
8748,,0,187,754,4665,0,3,0,0
9236,,0,199,754,4665,0,1,0,0
9827,,0,210,754,4665,0,2,0,0
10929,,0,235,754,4665,0,3,0,0
11692,,0,251,754,4665,0,1,0,0
13628,,0,294,754,4665,0,2,0,0
13887,,0,299,754,4665,0,3,0,0
1477,,0,27,755,4665,0,1,0,0
1162,,0,19,755,4665,0,2,0,0
2426,,0,47,755,4665,0,3,0,0
2664,,0,52,755,4665,0,1,0,0
2862,,0,56,755,4665,0,2,0,0
8859,,0,190,755,4665,0,3,0,0
8908,,0,191,755,4665,0,1,0,0
9327,,0,201,755,4665,0,2,0,0
9381,,0,202,755,4665,0,3,0,0
9437,,0,203,755,4665,0,1,0,0
9487,,0,204,755,4665,0,2,0,0
10066,,0,215,755,4665,0,3,0,0
10377,,0,222,755,4665,0,1,0,0
10695,,0,230,755,4665,0,2,0,0
14403,,0,312,755,4665,0,3,0,0
122,,0,1,758,4665,0,1,0,0
1828,,0,34,758,4665,0,2,0,0
2003,,0,38,758,4665,0,3,0,0
2380,,0,46,758,4665,0,1,0,0
2477,,0,48,758,4665,0,2,0,0
3650,,0,75,758,4665,0,3,0,0
3989,,0,83,758,4665,0,1,0,0
4290,,0,89,758,4665,0,2,0,0
4525,,0,94,758,4665,0,3,0,0
5785,,0,123,758,4665,0,1,0,0
6070,,0,129,758,4665,0,2,0,0
6117,,0,130,758,4665,0,3,0,0
7187,,0,152,758,4665,0,1,0,0
8165,,0,173,758,4665,0,2,0,0
9046,,0,194,758,4665,0,3,0,0
9969,,0,213,758,4665,0,1,0,0
10842,,0,233,758,4665,0,2,0,0
13215,,0,286,758,4665,0,3,0,0
13728,,0,296,758,4665,0,1,0,0
14548,,0,315,758,4665,0,2,0,0
216,,0,3,759,4665,0,3,0,0
883,,0,13,759,4665,0,1,0,0
3565,,0,73,759,4665,0,2,0,0
3610,,0,74,759,4665,0,3,0,0
4041,,0,84,759,4665,0,1,0,0
4187,,0,87,759,4665,0,2,0,0
4729,,0,98,759,4665,0,3,0,0
5584,,0,119,759,4665,0,1,0,0
6164,,0,131,759,4665,0,2,0,0
7539,,0,160,759,4665,0,3,0,0
8266,,0,175,759,4665,0,1,0,0
