ID,Name,unknown_0,patternId,attachId,smallBaseMapId,mapIndex,variationId,unknown_0x12,modifier
501,,0,7,750,4657,0,1,0,0
1026,,0,16,750,4657,0,2,0,0
1207,,0,20,750,4657,0,3,0,0
1617,,0,30,750,4657,0,1,0,0
3094,,0,61,750,4657,0,2,0,0
5831,,0,124,750,4657,0,3,0,0
6353,,0,135,750,4657,0,1,0,0
7685,,0,163,750,4657,0,2,0,0
8021,,0,170,750,4657,0,3,0,0
8950,,0,192,750,4657,0,1,0,0
10215,,0,218,750,4657,0,2,0,0
10411,,0,223,750,4657,0,3,0,0
10843,,0,233,750,4657,0,1,0,0
11738,,0,252,750,4657,0,2,0,0
12176,,0,261,750,4657,0,3,0,0
220,,0,3,753,4657,0,1,0,0
2324,,0,45,753,4657,0,2,0,0
2566,,0,50,753,4657,0,3,0,0
2614,,0,51,753,4657,0,1,0,0
2666,,0,52,753,4657,0,2,0,0
2963,,0,58,753,4657,0,3,0,0
4139,,0,86,753,4657,0,1,0,0
6024,,0,128,753,4657,0,2,0,0
6208,,0,132,753,4657,0,3,0,0
7314,,0,155,753,4657,0,1,0,0
9047,,0,194,753,4657,0,2,0,0
9328,,0,201,753,4657,0,3,0,0
9731,,0,208,753,4657,0,1,0,0
11344,,0,244,753,4657,0,2,0,0
12501,,0,270,753,4657,0,3,0,0
14227,,0,308,753,4657,0,1,0,0
14580,,0,316,753,4657,0,2,0,0
548,,0,8,754,4657,0,3,0,0
1409,,0,25,754,4657,0,1,0,0
2523,,0,49,754,4657,0,2,0,0
2909,,0,57,754,4657,0,3,0,0
3609,,0,74,754,4657,0,1,0,0
3891,,0,81,754,4657,0,2,0,0
4582,,0,95,754,4657,0,3,0,0
7636,,0,162,754,4657,0,1,0,0
8222,,0,174,754,4657,0,2,0,0
10525,,0,226,754,4657,0,3,0,0
11493,,0,247,754,4657,0,1,0,0
13471,,0,291,754,4657,0,2,0,0
14457,,0,313,754,4657,0,3,0,0
14624,,0,317,754,4657,0,1,0,0
123,,0,1,755,4657,0,2,0,0
453,,0,6,755,4657,0,3,0,0
1116,,0,18,755,4657,0,1,0,0
1441,,0,26,755,4657,0,2,0,0
2082,,0,40,755,4657,0,3,0,0
2811,,0,55,755,4657,0,1,0,0
3523,,0,72,755,4657,0,2,0,0
4629,,0,96,755,4657,0,3,0,0
4939,,0,103,755,4657,0,1,0,0
5015,,0,105,755,4657,0,2,0,0
6305,,0,134,755,4657,0,3,0,0
6593,,0,138,755,4657,0,1,0,0
7185,,0,152,755,4657,0,2,0,0
7277,,0,154,755,4657,0,3,0,0
7538,,0,160,755,4657,0,1,0,0
8163,,0,173,755,4657,0,2,0,0
8790,,0,188,755,4657,0,3,0,0
8997,,0,193,755,4657,0,1,0,0
10013,,0,214,755,4657,0,2,0,0
10306,,0,220,755,4657,0,3,0,0
10744,,0,231,755,4657,0,1,0,0
11389,,0,245,755,4657,0,2,0,0
12548,,0,271,755,4657,0,3,0,0
12969,,0,281,755,4657,0,1,0,0
13161,,0,285,755,4657,0,2,0,0
690,,0,10,758,4657,0,3,0,0
1164,,0,19,758,4657,0,1,0,0
1930,,0,36,758,4657,0,2,0,0
2172,,0,42,758,4657,0,3,0,0
2428,,0,47,758,4657,0,1,0,0
4780,,0,99,758,4657,0,2,0,0
5673,,0,121,758,4657,0,3,0,0
7086,,0,150,758,4657,0,1,0,0
7586,,0,161,758,4657,0,2,0,0
8318,,0,176,758,4657,0,3,0,0
8366,,0,177,758,4657,0,1,0,0
11540,,0,248,758,4657,0,2,0,0
11944,,0,256,758,4657,0,3,0,0
12094,,0,259,758,4657,0,1,0,0
12732,,0,275,758,4657,0,2,0,0
14355,,0,311,758,4657,0,3,0,0
30,,0,0,759,4657,0,1,0,0
1871,,0,35,759,4657,0,2,0,0
2219,,0,43,759,4657,0,3,0,0
2472,,0,48,759,4657,0,1,0,0
3418,,0,70,759,4657,0,2,0,0
8905,,0,191,759,4657,0,3,0,0
9201,,0,198,759,4657,0,1,0,0
9870,,0,211,759,4657,0,2,0,0
13318,,0,288,759,4657,0,3,0,0
13891,,0,299,759,4657,0,1,0,0
263,,0,4,760,4657,0,2,0,0
1341,,0,23,760,4657,0,3,0,0
2004,,0,38,760,4657,0,1,0,0
2033,,0,39,760,4657,0,2,0,0
3164,,0,63,760,4657,0,3,0,0
4339,,0,90,760,4657,0,1,0,0
4974,,0,104,760,4657,0,2,0,0
5197,,0,110,760,4657,0,3,0,0
5393,,0,114,760,4657,0,1,0,0
5782,,0,123,760,4657,0,2,0,0
5925,,0,126,760,4657,0,3,0,0
6068,,0,129,760,4657,0,1,0,0
