ID,Name,unknown_0,patternId,attachId,smallBaseMapId,mapIndex,variationId,unknown_0x12,modifier
1750,,0,33,750,4551,0,1,0,0
785,,0,11,750,4551,0,2,0,0
1375,,0,24,750,4551,0,3,0,0
1410,,0,25,750,4551,0,1,0,0
2381,,0,46,750,4551,0,2,0,0
2473,,0,48,750,4551,0,3,0,0
3564,,0,73,750,4551,0,1,0,0
5880,,0,125,750,4551,0,2,0,0
8263,,0,175,750,4551,0,3,0,0
8906,,0,191,750,4551,0,1,0,0
12211,,0,262,750,4551,0,2,0,0
14116,,0,305,750,4551,0,3,0,0
1831,,0,34,753,4551,0,1,0,0
3614,,0,74,753,4551,0,2,0,0
3938,,0,82,753,4551,0,3,0,0
4037,,0,84,753,4551,0,1,0,0
5092,,0,107,753,4551,0,2,0,0
5158,,0,109,753,4551,0,3,0,0
5628,,0,120,753,4551,0,1,0,0
5972,,0,127,753,4551,0,2,0,0
7046,,0,149,753,4551,0,3,0,0
7083,,0,150,753,4551,0,1,0,0
8789,,0,188,753,4551,0,2,0,0
9436,,0,203,753,4551,0,3,0,0
10267,,0,219,753,4551,0,1,0,0
11095,,0,239,753,4551,0,2,0,0
11202,,0,241,753,4551,0,3,0,0
11642,,0,250,753,4551,0,1,0,0
12429,,0,268,753,4551,0,2,0,0
12594,,0,272,753,4551,0,3,0,0
12848,,0,278,753,4551,0,1,0,0
13783,,0,297,753,4551,0,2,0,0
14400,,0,312,753,4551,0,3,0,0
2079,,0,40,754,4551,0,1,0,0
2125,,0,41,754,4551,0,2,0,0
2424,,0,47,754,4551,0,3,0,0
3421,,0,70,754,4551,0,1,0,0
4144,,0,86,754,4551,0,2,0,0
5124,,0,108,754,4551,0,3,0,0
5337,,0,113,754,4551,0,1,0,0
6302,,0,134,754,4551,0,2,0,0
7002,,0,148,754,4551,0,3,0,0
8072,,0,171,754,4551,0,1,0,0
8322,,0,176,754,4551,0,2,0,0
9042,,0,194,754,4551,0,3,0,0
9385,,0,202,754,4551,0,1,0,0
10169,,0,217,754,4551,0,2,0,0
11149,,0,240,754,4551,0,3,0,0
12321,,0,265,754,4551,0,1,0,0
13264,,0,287,754,4551,0,2,0,0
13570,,0,293,754,4551,0,3,0,0
1022,,0,16,755,4551,0,1,0,0
1576,,0,29,755,4551,0,2,0,0
2176,,0,42,755,4551,0,3,0,0
2567,,0,50,755,4551,0,1,0,0
4086,,0,85,755,4551,0,2,0,0
4975,,0,104,755,4551,0,3,0,0
5783,,0,123,755,4551,0,1,0,0
8954,,0,192,755,4551,0,2,0,0
13421,,0,290,755,4551,0,3,0,0
14455,,0,313,755,4551,0,1,0,0
14511,,0,314,755,4551,0,2,0,0
1867,,0,35,758,4551,0,3,0,0
2224,,0,43,758,4551,0,1,0,0
3684,,0,76,758,4551,0,2,0,0
4627,,0,96,758,4551,0,3,0,0
4734,,0,98,758,4551,0,1,0,0
5198,,0,110,758,4551,0,2,0,0
5244,,0,111,758,4551,0,3,0,0
5388,,0,114,758,4551,0,1,0,0
7734,,0,164,758,4551,0,2,0,0
8119,,0,172,758,4551,0,3,0,0
9631,,0,206,758,4551,0,1,0,0
9922,,0,212,758,4551,0,2,0,0
10220,,0,218,758,4551,0,3,0,0
11393,,0,245,758,4551,0,1,0,0
13067,,0,283,758,4551,0,2,0,0
13114,,0,284,758,4551,0,3,0,0
1166,,0,19,759,4551,0,1,0,0
4583,,0,95,759,4551,0,2,0,0
4685,,0,97,759,4551,0,3,0,0
5294,,0,112,759,4551,0,1,0,0
6210,,0,132,759,4551,0,2,0,0
6595,,0,138,759,4551,0,3,0,0
7232,,0,153,759,4551,0,1,0,0
7275,,0,154,759,4551,0,2,0,0
7315,,0,155,759,4551,0,3,0,0
7448,,0,158,759,4551,0,1,0,0
8370,,0,177,759,4551,0,2,0,0
9733,,0,208,759,4551,0,3,0,0
12884,,0,279,759,4551,0,1,0,0
14311,,0,310,759,4551,0,2,0,0
14623,,0,317,759,4551,0,3,0,0
219,,0,3,760,4551,0,1,0,0
692,,0,10,760,4551,0,2,0,0
1119,,0,18,760,4551,0,3,0,0
1661,,0,31,760,4551,0,1,0,0
1705,,0,32,760,4551,0,2,0,0
7184,,0,152,760,4551,0,3,0,0
9127,,0,196,760,4551,0,1,0,0
9486,,0,204,760,4551,0,2,0,0
11447,,0,246,760,4551,0,3,0,0
11795,,0,253,760,4551,0,1,0,0
12086,,0,259,760,4551,0,2,0,0
12546,,0,271,760,4551,0,3,0,0
13629,,0,294,760,4551,0,1,0,0
500,,0,7,761,4551,0,2,0,0
2001,,0,38,761,4551,0,3,0,0
2036,,0,39,761,4551,0,1,0,0
3992,,0,83,761,4551,0,2,0,0
5929,,0,126,761,4551,0,3,0,0
10012,,0,214,761,4551,0,1,0,0
10892,,0,234,761,4551,0,2,0,0
11491,,0,247,761,4551,0,3,0,0
13836,,0,298,761,4551,0,1,0,0
1307,,0,22,762,4551,0,2,0,0
2858,,0,56,762,4551,0,3,0,0
4189,,0,87,762,4551,0,1,0,0
5833,,0,124,762,4551,0,2,0,0
6254,,0,133,762,4551,0,3,0,0
8715,,0,186,762,4551,0,1,0,0
11250,,0,242,762,4551,0,2,0,0
11736,,0,252,762,4551,0,3,0,0
12286,,0,264,762,4551,0,1,0,0
13213,,0,286,762,4551,0,2,0,0
14083,,0,304,762,4551,0,3,0,0
14583,,0,316,762,4551,0,1,0,0
1206,,0,20,763,4551,0,2,0,0
3206,,0,64,763,4551,0,3,0,0
4336,,0,90,763,4551,0,1,0,0
4778,,0,99,763,4551,0,2,0,0
5508,,0,117,763,4551,0,3,0,0
6693,,0,140,763,4551,0,1,0,0
7779,,0,165,763,4551,0,2,0,0
7975,,0,169,763,4551,0,3,0,0
8221,,0,174,763,4551,0,1,0,0
8505,,0,180,763,4551,0,2,0,0
10343,,0,221,763,4551,0,3,0,0
10990,,0,236,763,4551,0,1,0,0
11345,,0,244,763,4551,0,2,0,0
11837,,0,254,763,4551,0,3,0,0
12251,,0,263,763,4551,0,1,0,0
12812,,0,277,763,4551,0,2,0,0
14007,,0,302,763,4551,0,3,0,0
14226,,0,308,763,4551,0,1,0,0
103087,,0,1066,1155,4551,0,2,0,0
103511,,0,1075,1155,4551,0,3,0,0
103592,,0,1077,1155,4551,0,1,0,0
105585,,0,1119,1155,4551,0,2,0,0
105792,,0,1124,1155,4551,0,3,0,0
108144,,0,1176,1155,4551,0,1,0,0
102308,,0,1049,1156,4551,0,2,0,0
102764,,0,1059,1156,4551,0,3,0,0
106001,,0,1129,1156,4551,0,1,0,0
106180,,0,1133,1156,4551,0,2,0,0
108690,,0,1189,1156,4551,0,3,0,0
100917,,0,1019,1157,4551,0,1,0,0
101354,,0,1028,1157,4551,0,2,0,0
102225,,0,1047,1157,4551,0,3,0,0
103216,,0,1069,1157,4551,0,1,0,0
105460,,0,1116,1157,4551,0,2,0,0
108353,,0,1181,1157,4551,0,3,0,0
108601,,0,1187,1157,4551,0,1,0,0
100837,,0,1017,1158,4551,0,2,0,0
101765,,0,1037,1158,4551,0,3,0,0
101854,,0,1039,1158,4551,0,1,0,0
102593,,0,1055,1158,4551,0,2,0,0
102719,,0,1058,1158,4551,0,3,0,0
103673,,0,1079,1158,4551,0,1,0,0
105674,,0,1121,1158,4551,0,2,0,0
105877,,0,1126,1158,4551,0,3,0,0
108224,,0,1178,1158,4551,0,1,0,0
108519,,0,1185,1158,4551,0,2,0,0
108560,,0,1186,1158,4551,0,3,0,0
102262,,0,1048,1159,4551,0,1,0,0
105961,,0,1128,1159,4551,0,2,0,0
108187,,0,1177,1159,4551,0,3,0,0
108646,,0,1188,1159,4551,0,1,0,0
100876,,0,1018,1160,4551,0,2,0,0
101397,,0,1029,1160,4551,0,3,0,0
102139,,0,1045,1160,4551,0,1,0,0
106087,,0,1131,1160,4551,0,2,0,0
108308,,0,1180,1160,4551,0,3,0,0
108479,,0,1184,1160,4551,0,1,0,0
108817,,0,1192,1160,4551,0,2,0,0
101686,,0,1035,1161,4551,0,3,0,0
101730,,0,1036,1161,4551,0,1,0,0
105415,,0,1115,1161,4551,0,2,0,0
105504,,0,1117,1161,4551,0,3,0,0
105633,,0,1120,1161,4551,0,1,0,0
108103,,0,1175,1161,4551,0,2,0,0
100748,,0,1015,1162,4551,0,3,0,0
105836,,0,1125,1162,4551,0,1,0,0
100366,,0,1007,1163,4551,0,2,0,0
102679,,0,1057,1163,4551,0,3,0,0
103045,,0,1065,1163,4551,0,1,0,0
105755,,0,1123,1163,4551,0,2,0,0
105923,,0,1127,1163,4551,0,3,0,0
106219,,0,1134,1163,4551,0,1,0,0
103550,,0,1076,1164,4551,0,2,0,0
108777,,0,1191,1164,4551,0,3,0,0
100446,,0,1009,1165,4551,0,1,0,0
101814,,0,1038,1165,4551,0,2,0,0
103134,,0,1067,1165,4551,0,3,0,0
105711,,0,1122,1165,4551,0,1,0,0
100030,,0,1000,2750,4551,0,2,0,0
101119,,0,1023,2750,4551,0,3,0,0
102353,,0,1050,2750,4551,0,1,0,0
102009,,0,1042,2753,4551,0,2,0,0
103727,,0,1080,2753,4551,0,3,0,0
104407,,0,1093,2753,4551,0,1,0,0
105134,,0,1109,2753,4551,0,2,0,0
105381,,0,1114,2753,4551,0,3,0,0
102410,,0,1051,2754,4551,0,1,0,0
104620,,0,1097,2754,4551,0,2,0,0
105099,,0,1108,2754,4551,0,3,0,0
105172,,0,1110,2754,4551,0,1,0,0
106667,,0,1144,2754,4551,0,2,0,0
106816,,0,1147,2754,4551,0,3,0,0
107903,,0,1171,2754,4551,0,1,0,0
102963,,0,1063,2755,4551,0,2,0,0
103837,,0,1082,2755,4551,0,3,0,0
104032,,0,1086,2755,4551,0,1,0,0
104875,,0,1102,2755,4551,0,2,0,0
106472,,0,1140,2755,4551,0,3,0,0
107021,,0,1151,2755,4551,0,1,0,0
107129,,0,1153,2755,4551,0,2,0,0
104140,,0,1088,2758,4551,0,3,0,0
105227,,0,1111,2758,4551,0,1,0,0
105286,,0,1112,2758,4551,0,2,0,0
101541,,0,1032,2759,4551,0,3,0,0
102058,,0,1043,2759,4551,0,1,0,0
102459,,0,1052,2759,4551,0,2,0,0
103476,,0,1074,2759,4551,0,3,0,0
103891,,0,1083,2759,4551,0,1,0,0
104092,,0,1087,2759,4551,0,2,0,0
104511,,0,1095,2759,4551,0,3,0,0
104721,,0,1099,2759,4551,0,1,0,0
101019,,0,1021,2760,4551,0,2,0,0
103988,,0,1085,2760,4551,0,3,0,0
104304,,0,1091,2760,4551,0,1,0,0
106975,,0,1150,2760,4551,0,2,0,0
107288,,0,1156,2760,4551,0,3,0,0
100972,,0,1020,2761,4551,0,1,0,0
107601,,0,1163,2761,4551,0,2,0,0
100091,,0,1001,2762,4551,0,3,0,0
100551,,0,1011,2762,4551,0,1,0,0
100666,,0,1013,2762,4551,0,2,0,0
101650,,0,1034,2762,4551,0,3,0,0
102508,,0,1053,2762,4551,0,1,0,0
103938,,0,1084,2762,4551,0,2,0,0
104978,,0,1105,2762,4551,0,3,0,0
106867,,0,1148,2762,4551,0,1,0,0
107787,,0,1168,2762,4551,0,2,0,0
102555,,0,1054,2763,4551,0,3,0,0
103263,,0,1070,2763,4551,0,1,0,0
104194,,0,1089,2763,4551,0,2,0,0
107388,,0,1158,2763,4551,0,3,0,0
